Sample,Mut_type,Mut_num,Cover_num,Mut_ratio,Pass_num,Count
33A-VEGFA-PD_rep1,GA,6,5,0.1,1,22798
33A-VEGFA-PD_rep1,CT,6,5,0.1,2,819
33A-VEGFA-PD_rep1,GA,6,5,0.1,2,819
33A-VEGFA-PD_rep1,CT,6,5,0.1,3,94
33A-VEGFA-PD_rep1,GA,6,5,0.1,3,90
33A-VEGFA-PD_rep1,CT,6,5,0.1,4,25
33A-VEGFA-PD_rep1,GA,6,5,0.1,4,37
33A-VEGFA-PD_rep1,CT,6,5,0.1,5,14
33A-VEGFA-PD_rep1,GA,6,5,0.1,5,19
33A-VEGFA-PD_rep1,CT,6,6,0.1,0,23360
33A-VEGFA-PD_rep1,GA,6,6,0.1,0,22798
33A-VEGFA-PD_rep1,CT,6,6,0.1,1,23360
33A-VEGFA-PD_rep1,GA,6,6,0.1,1,22798
33A-VEGFA-PD_rep1,CT,6,6,0.1,2,819
33A-VEGFA-PD_rep1,GA,6,6,0.1,2,819
33A-VEGFA-PD_rep1,CT,6,6,0.1,3,94
33A-VEGFA-PD_rep1,GA,6,6,0.1,3,90
33A-VEGFA-PD_rep1,CT,6,6,0.1,4,25
33A-VEGFA-PD_rep1,GA,6,6,0.1,4,37
33A-VEGFA-PD_rep1,CT,6,6,0.1,5,14
33A-VEGFA-PD_rep1,GA,6,6,0.1,5,19
33A-VEGFA-PD_rep1,CT,6,7,0.1,0,22625
33A-VEGFA-PD_rep1,GA,6,7,0.1,0,22098
33A-VEGFA-PD_rep1,CT,6,7,0.1,1,22625
33A-VEGFA-PD_rep1,GA,6,7,0.1,1,22098
33A-VEGFA-PD_rep1,CT,6,7,0.1,2,813
33A-VEGFA-PD_rep1,GA,6,7,0.1,2,815
33A-VEGFA-PD_rep1,CT,6,7,0.1,3,94
33A-VEGFA-PD_rep1,GA,6,7,0.1,3,90
33A-VEGFA-PD_rep1,CT,6,7,0.1,4,25
33A-VEGFA-PD_rep1,GA,6,7,0.1,4,37
33A-VEGFA-PD_rep1,CT,6,7,0.1,5,14
33A-VEGFA-PD_rep1,GA,6,7,0.1,5,19
33A-VEGFA-PD_rep1,CT,6,8,0.1,0,21810
33A-VEGFA-PD_rep1,GA,6,8,0.1,0,21306
33A-VEGFA-PD_rep1,CT,6,8,0.1,1,21810
33A-VEGFA-PD_rep1,GA,6,8,0.1,1,21306
33A-VEGFA-PD_rep1,CT,6,8,0.1,2,807
33A-VEGFA-PD_rep1,GA,6,8,0.1,2,810
33A-VEGFA-PD_rep1,CT,6,8,0.1,3,94
33A-VEGFA-PD_rep1,GA,6,8,0.1,3,90
33A-VEGFA-PD_rep1,CT,6,8,0.1,4,25
33A-VEGFA-PD_rep1,GA,6,8,0.1,4,37
33A-VEGFA-PD_rep1,CT,6,8,0.1,5,14
33A-VEGFA-PD_rep1,GA,6,8,0.1,5,19
33A-VEGFA-PD_rep1,CT,6,9,0.1,0,20878
33A-VEGFA-PD_rep1,GA,6,9,0.1,0,20448
33A-VEGFA-PD_rep1,CT,6,9,0.1,1,20878
33A-VEGFA-PD_rep1,GA,6,9,0.1,1,20448
33A-VEGFA-PD_rep1,CT,6,9,0.1,2,797
33A-VEGFA-PD_rep1,GA,6,9,0.1,2,799
33A-VEGFA-PD_rep1,CT,6,9,0.1,3,92
33A-VEGFA-PD_rep1,GA,6,9,0.1,3,90
33A-VEGFA-PD_rep1,CT,6,9,0.1,4,24
33A-VEGFA-PD_rep1,GA,6,9,0.1,4,37
33A-VEGFA-PD_rep1,CT,6,9,0.1,5,13
